Name,Complex
23164,MRIP-RHOA complex
4659,MRIP-MBS complex
23164,MRIP-MBS complex
10419,20S methylosome-SmD complex
1207,20S methylosome-SmD complex
6632,20S methylosome-SmD complex
6634,20S methylosome-SmD complex
8773,"SNARE complex (STX6, SNAP23)"
10228,"SNARE complex (STX6, SNAP23)"
5073,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
5394,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
23404,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
167227,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
54464,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
5976,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
65109,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
22803,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
26019,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
54512,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)"
8487,Anti-SMN protein complex
6628,Anti-SMN protein complex
50628,Anti-SMN protein complex
6606,Anti-SMN protein complex
11218,Anti-SMN protein complex
10419,JBP1-pICln complex
6628,JBP1-pICln complex
1207,JBP1-pICln complex
1003,PAR-3-VE-cadherin-beta-catenin complex
1499,PAR-3-VE-cadherin-beta-catenin complex
56288,PAR-3-VE-cadherin-beta-catenin complex
84894,TROY-NGR-LINGO1 complex
65078,TROY-NGR-LINGO1 complex
55504,TROY-NGR-LINGO1 complex
7220,TRPC1-STIM1-ORAI1 complex
84876,TRPC1-STIM1-ORAI1 complex
1501,TRPC1-STIM1-ORAI1 complex
1003,"PAR-6-VE-cadherin complex, endothelial"
50855,"PAR-6-VE-cadherin complex, endothelial"
1003,"PAR-6-PAR-3-VE-cadherin complex, endothelial"
56288,"PAR-6-PAR-3-VE-cadherin complex, endothelial"
50855,"PAR-6-PAR-3-VE-cadherin complex, endothelial"
10419,Anti-Sm protein complex
8487,Anti-Sm protein complex
6628,Anti-Sm protein complex
1207,Anti-Sm protein complex
50628,Anti-Sm protein complex
6606,Anti-Sm protein complex
11218,Anti-Sm protein complex
1207,6S methyltransferase complex
6632,6S methyltransferase complex
6634,6S methyltransferase complex
10419,20S methylosome and RG-containing Sm protein complex
6628,20S methylosome and RG-containing Sm protein complex
1207,20S methylosome and RG-containing Sm protein complex
6632,20S methylosome and RG-containing Sm protein complex
6633,20S methylosome and RG-containing Sm protein complex
6634,20S methylosome and RG-containing Sm protein complex
6628,6S methyltransferase and RG-containing Sm proteins complex
1207,6S methyltransferase and RG-containing Sm proteins complex
6635,6S methyltransferase and RG-containing Sm proteins complex
6636,6S methyltransferase and RG-containing Sm proteins complex
6637,6S methyltransferase and RG-containing Sm proteins complex
6632,6S methyltransferase and RG-containing Sm proteins complex
6633,6S methyltransferase and RG-containing Sm proteins complex
6634,6S methyltransferase and RG-containing Sm proteins complex
10419,20S methyltransferase core complex
1207,20S methyltransferase core complex
10419,MEP50-PRMT5-ICLN complex
1207,MEP50-PRMT5-ICLN complex
79084,MEP50-PRMT5-ICLN complex
4605,LIN9-BMYB complex
286826,LIN9-BMYB complex
5104,PCI-PSA-SCG2 complex
354,PCI-PSA-SCG2 complex
7857,PCI-PSA-SCG2 complex
832,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
829,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
154796,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
55114,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
64398,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
10207,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
30011,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
23607,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated"
5584,RICH1-PAR3-aPKC polarity complex
55114,RICH1-PAR3-aPKC polarity complex
56288,RICH1-PAR3-aPKC polarity complex
8777,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
154796,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
143098,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
55114,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
154810,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
64398,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
10207,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
51421,"RICH1/AMOT polarity complex, Flag-Amot precipitated"
5111,DNMT1-G9a-PCNA complex
1786,DNMT1-G9a-PCNA complex
10919,DNMT1-G9a-PCNA complex
1786,DNMT1-G9a complex
10919,DNMT1-G9a complex
219541,TRAP-SMCC mediator complex
6837,TRAP-SMCC mediator complex
5469,TRAP-SMCC mediator complex
81857,TRAP-SMCC mediator complex
112950,TRAP-SMCC mediator complex
54797,TRAP-SMCC mediator complex
29079,TRAP-SMCC mediator complex
9440,TRAP-SMCC mediator complex
55588,TRAP-SMCC mediator complex
400569,TRAP-SMCC mediator complex
23028,BRAF53-BRCA2 complex
675,BRAF53-BRCA2 complex
3065,BRAF53-BRCA2 complex
3066,BRAF53-BRCA2 complex
51317,BRAF53-BRCA2 complex
10362,BRAF53-BRCA2 complex
23186,BRAF53-BRCA2 complex
9342,"SNARE complex (STX1A, SNAP29)"
6804,"SNARE complex (STX1A, SNAP29)"
10228,"SNARE complex (VAMP3, VAMP4, VAMP8, STX6)"
8674,"SNARE complex (VAMP3, VAMP4, VAMP8, STX6)"
9341,"SNARE complex (VAMP3, VAMP4, VAMP8, STX6)"
8673,"SNARE complex (VAMP3, VAMP4, VAMP8, STX6)"
8675,"SNARE complex (VAMP3, VAMP4, STX16)"
8674,"SNARE complex (VAMP3, VAMP4, STX16)"
9341,"SNARE complex (VAMP3, VAMP4, STX16)"
10228,"SNARE complex (VAMP3, STX6, VTI1A)"
9341,"SNARE complex (VAMP3, STX6, VTI1A)"
143187,"SNARE complex (VAMP3, STX6, VTI1A)"
8675,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)"
10228,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)"
8674,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)"
143187,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)"
10490,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)"
153,PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex
5576,PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex
9495,PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex
5577,PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex
53615,MTA1 complex
5928,MTA1 complex
9112,MTA1 complex
5931,MTA1 complex
3065,MTA1 complex
3066,MTA1 complex
9219,MTA2 complex
53615,MTA2 complex
5928,MTA2 complex
3065,MTA2 complex
1108,MTA2 complex
5931,MTA2 complex
3066,MTA2 complex
25942,MTA2 complex
5928,MTA1-HDAC core complex
9112,MTA1-HDAC core complex
5931,MTA1-HDAC core complex
3065,MTA1-HDAC core complex
3066,MTA1-HDAC core complex
9443,"hMediator complex (MED23, CDK8, CCNC, MED7)"
892,"hMediator complex (MED23, CDK8, CCNC, MED7)"
1024,"hMediator complex (MED23, CDK8, CCNC, MED7)"
9439,"hMediator complex (MED23, CDK8, CCNC, MED7)"
892,"hMediator complex (MED23, CDK8, CCNC)"
1024,"hMediator complex (MED23, CDK8, CCNC)"
9439,"hMediator complex (MED23, CDK8, CCNC)"
892,CDK8-CyclinC-Mediator complex
1024,CDK8-CyclinC-Mediator complex
9282,Mediator complex 1
10001,Mediator complex 1
892,Mediator complex 1
1024,Mediator complex 1
9439,Mediator complex 1
9282,Mediator complex 2
10001,Mediator complex 2
9439,Mediator complex 2
5979,RET-Rai complex
53358,RET-Rai complex
2549,SHC3-GAB1 complex
53358,SHC3-GAB1 complex
9371,KIF3A/B-PAR-3-aPKC-PAR-6 complex
5584,KIF3A/B-PAR-3-aPKC-PAR-6 complex
56288,KIF3A/B-PAR-3-aPKC-PAR-6 complex
50855,KIF3A/B-PAR-3-aPKC-PAR-6 complex
11127,KIF3A/B-PAR-3-aPKC-PAR-6 complex
1017,ADAR1-CDK2 complex
103,ADAR1-CDK2 complex
9443,ARC92-Mediator complex
9282,ARC92-Mediator complex
10001,ARC92-Mediator complex
9441,ARC92-Mediator complex
1024,ARC92-Mediator complex
5469,ARC92-Mediator complex
81857,ARC92-Mediator complex
9968,ARC92-Mediator complex
51586,ARC92-Mediator complex
9440,ARC92-Mediator complex
9969,ARC92-Mediator complex
9439,ARC92-Mediator complex
10025,ARC92-Mediator complex
9443,CRSP-Mediator 2 complex
9282,CRSP-Mediator 2 complex
9862,CRSP-Mediator 2 complex
10001,CRSP-Mediator 2 complex
51586,CRSP-Mediator 2 complex
54797,CRSP-Mediator 2 complex
29079,CRSP-Mediator 2 complex
9440,CRSP-Mediator 2 complex
9439,CRSP-Mediator 2 complex
10025,CRSP-Mediator 2 complex
8773,"SNARE complex (SNAP23, STX1A)"
6804,"SNARE complex (SNAP23, STX1A)"
6594,CERF complex (CECR2-containing remodeling factor complex)
27443,CERF complex (CECR2-containing remodeling factor complex)
64398,PAR3-PAR6-PALS1 complex
56288,PAR3-PAR6-PALS1 complex
50855,PAR3-PAR6-PALS1 complex
6594,hNURF complex
5928,hNURF complex
2186,hNURF complex
5931,hNURF complex
8467,Remodeling and spacing factor (RSF) complex
51773,Remodeling and spacing factor (RSF) complex
6594,SNF2L-RSF1 complex
51773,SNF2L-RSF1 complex
3183,Toposome
7153,Toposome
1660,Toposome
6749,Toposome
10594,Toposome
6732,Toposome
9188,Toposome
8467,SNF2H-BAZ1A complex
11177,SNF2H-BAZ1A complex
23513,SCRIB-LGL2 complex
3993,SCRIB-LGL2 complex
1060,CENP-A nucleosome associated complex
79682,CENP-A nucleosome associated complex
80152,CENP-A nucleosome associated complex
55839,CENP-A nucleosome associated complex
64946,CENP-A nucleosome associated complex
79019,CENP-A nucleosome associated complex
23513,SCRIB-VANGL2 complex
57216,SCRIB-VANGL2 complex
8467,CEN complex
1059,CEN complex
3309,CEN complex
3312,CEN complex
2091,CEN complex
648,CEN complex
1058,CEN complex
9493,CEN complex
1060,CEN complex
6015,CEN complex
6749,CEN complex
11335,CEN complex
8451,CEN complex
9589,CEN complex
1642,CEN complex
22837,CEN complex
23091,CEN complex
25962,CEN complex
79948,CEN complex
79682,CEN complex
91687,CEN complex
9688,CEN complex
79801,CEN complex
9785,CEN complex
2491,CEN complex
80829,CEN complex
51773,CEN complex
6045,CEN complex
64105,CEN complex
79172,CEN complex
51593,CEN complex
55717,CEN complex
29127,CEN complex
64946,CEN complex
57332,CEN complex
79019,CEN complex
11198,CEN complex
8874,Scrib-beta-PIX-GIT1 complex
23513,Scrib-beta-PIX-GIT1 complex
28964,Scrib-beta-PIX-GIT1 complex
324,SCRIB-APC complex
23513,SCRIB-APC complex
6749,FACT-NEK9 complex
91754,FACT-NEK9 complex
11198,FACT-NEK9 complex
6749,FACT complex
11198,FACT complex
1459,"FACT complex, UV-activated"
1460,"FACT complex, UV-activated"
1457,"FACT complex, UV-activated"
6749,"FACT complex, UV-activated"
11198,"FACT complex, UV-activated"
8417,"Class C Vps complex (VPS11, VPS18, STX7)"
55823,"Class C Vps complex (VPS11, VPS18, STX7)"
57617,"Class C Vps complex (VPS11, VPS18, STX7)"
64601,"Class C Vps complex (VPS11, VPS18, VPS16)"
55823,"Class C Vps complex (VPS11, VPS18, VPS16)"
57617,"Class C Vps complex (VPS11, VPS18, VPS16)"
8317,CDC7-DBF7 complex
10926,CDC7-DBF7 complex
5584,LLGL2-PAR-6B-PRKCI complex
3993,LLGL2-PAR-6B-PRKCI complex
84612,LLGL2-PAR-6B-PRKCI complex
5584,PAR-3-PAR-6B-PRKCI complex
56288,PAR-3-PAR-6B-PRKCI complex
84612,PAR-3-PAR-6B-PRKCI complex
5584,LLGL1-PAR-6B-PRKCI complex
3996,LLGL1-PAR-6B-PRKCI complex
84612,LLGL1-PAR-6B-PRKCI complex
4683,BRCA1-RAD50-MRE11-NBS1 complex
672,BRCA1-RAD50-MRE11-NBS1 complex
10111,BRCA1-RAD50-MRE11-NBS1 complex
4683,MRN complex (MRE11-RAD50-NBN complex)
10111,MRN complex (MRE11-RAD50-NBN complex)
8726,EED-EZH2 complex
5928,EED-EZH2 complex
23512,EED-EZH2 complex
2146,EED-EZH2 complex
121536,EED-EZH2 complex
8733,GAA1-GPI8-PIGT-PIG-PIGS complex
10026,GAA1-GPI8-PIGT-PIG-PIGS complex
51604,GAA1-GPI8-PIGT-PIG-PIGS complex
94005,GAA1-GPI8-PIGT-PIG-PIGS complex
128869,GAA1-GPI8-PIGT-PIG-PIGS complex
8726,Polycomb repressive complex 3 (PRC3)
5928,Polycomb repressive complex 3 (PRC3)
23512,Polycomb repressive complex 3 (PRC3)
2146,Polycomb repressive complex 3 (PRC3)
5931,Polycomb repressive complex 3 (PRC3)
8726,Polycomb repressive complex 2 (PRC2)
5928,Polycomb repressive complex 2 (PRC2)
23512,Polycomb repressive complex 2 (PRC2)
2146,Polycomb repressive complex 2 (PRC2)
5931,Polycomb repressive complex 2 (PRC2)
22944,KIN17-PCNA-RPA70 complex
5111,KIN17-PCNA-RPA70 complex
6117,KIN17-PCNA-RPA70 complex
3181,p23 protein complex
10728,p23 protein complex
10016,p23 protein complex
1861,TorsinA-TorsinB complex
27348,TorsinA-TorsinB complex
5422,RC complex (Replication competent complex)
890,RC complex (Replication competent complex)
1017,RC complex (Replication competent complex)
5984,RC complex (Replication competent complex)
5982,RC complex (Replication competent complex)
5981,RC complex (Replication competent complex)
5985,RC complex (Replication competent complex)
5983,RC complex (Replication competent complex)
23649,RC complex (Replication competent complex)
142,RC complex during S-phase of cell cycle
5422,RC complex during S-phase of cell cycle
7150,RC complex during S-phase of cell cycle
6118,RC complex during S-phase of cell cycle
3978,RC complex during S-phase of cell cycle
890,RC complex during S-phase of cell cycle
1017,RC complex during S-phase of cell cycle
6117,RC complex during S-phase of cell cycle
5424,RC complex during S-phase of cell cycle
6119,RC complex during S-phase of cell cycle
5982,RC complex during S-phase of cell cycle
5981,RC complex during S-phase of cell cycle
5426,RC complex during S-phase of cell cycle
983,RC complex during G2/M-phase of cell cycle
142,RC complex during G2/M-phase of cell cycle
5422,RC complex during G2/M-phase of cell cycle
7150,RC complex during G2/M-phase of cell cycle
891,RC complex during G2/M-phase of cell cycle
6118,RC complex during G2/M-phase of cell cycle
890,RC complex during G2/M-phase of cell cycle
6117,RC complex during G2/M-phase of cell cycle
5424,RC complex during G2/M-phase of cell cycle
6119,RC complex during G2/M-phase of cell cycle
5982,RC complex during G2/M-phase of cell cycle
5981,RC complex during G2/M-phase of cell cycle
5426,RC complex during G2/M-phase of cell cycle
1022,CAK core complex (Cdk-activating kinase core complex)
902,CAK core complex (Cdk-activating kinase core complex)
1022,CAK complex (Cdk-activating kinase complex)
902,CAK complex (Cdk-activating kinase complex)
4331,CAK complex (Cdk-activating kinase complex)
2068,TFIIH transcription factor complex
2071,TFIIH transcription factor complex
2965,TFIIH transcription factor complex
1022,TFIIH transcription factor complex
902,TFIIH transcription factor complex
4331,TFIIH transcription factor complex
2966,TFIIH transcription factor complex
2967,TFIIH transcription factor complex
404672,TFIIH transcription factor complex
2968,TFIIH transcription factor complex
1022,CAK complex (Cdk-activating kinase complex)
902,CAK complex (Cdk-activating kinase complex)
4331,CAK complex (Cdk-activating kinase complex)
3172,HNF4A-SUB1 complex
10923,HNF4A-SUB1 complex
2068,TFIIH transcription factor complex
2071,TFIIH transcription factor complex
2965,TFIIH transcription factor complex
1022,TFIIH transcription factor complex
902,TFIIH transcription factor complex
4331,TFIIH transcription factor complex
2966,TFIIH transcription factor complex
2967,TFIIH transcription factor complex
404672,TFIIH transcription factor complex
2968,TFIIH transcription factor complex
2068,CAK-ERCC2 complex
1022,CAK-ERCC2 complex
902,CAK-ERCC2 complex
4331,CAK-ERCC2 complex
5001,ORC complex (origin recognition complex)
5000,ORC complex (origin recognition complex)
4998,ORC complex (origin recognition complex)
4999,ORC complex (origin recognition complex)
23595,ORC complex (origin recognition complex)
23594,ORC complex (origin recognition complex)
5000,ORC 2-4 complex (origin recognition 2-4 complex)
4999,ORC 2-4 complex (origin recognition 2-4 complex)
23595,ORC 2-4 complex (origin recognition 2-4 complex)
5001,ORC complex (origin recognition complex)
5000,ORC complex (origin recognition complex)
4998,ORC complex (origin recognition complex)
4999,ORC complex (origin recognition complex)
23595,ORC complex (origin recognition complex)
23594,ORC complex (origin recognition complex)
5001,ORC 2-5 complex (origin recognition 2-5 complex)
5000,ORC 2-5 complex (origin recognition 2-5 complex)
4999,ORC 2-5 complex (origin recognition 2-5 complex)
23595,ORC 2-5 complex (origin recognition 2-5 complex)
2068,TFIIH transcription factor complex
2071,TFIIH transcription factor complex
2965,TFIIH transcription factor complex
1022,TFIIH transcription factor complex
902,TFIIH transcription factor complex
4331,TFIIH transcription factor complex
2966,TFIIH transcription factor complex
2967,TFIIH transcription factor complex
2968,TFIIH transcription factor complex
2071,TFIIH transcription factor core complex
2965,TFIIH transcription factor core complex
2966,TFIIH transcription factor core complex
2967,TFIIH transcription factor core complex
2968,TFIIH transcription factor core complex
5001,ORC 1-5 complex (origin recognition 1-5 complex)
5000,ORC 1-5 complex (origin recognition 1-5 complex)
4998,ORC 1-5 complex (origin recognition 1-5 complex)
4999,ORC 1-5 complex (origin recognition 1-5 complex)
23595,ORC 1-5 complex (origin recognition 1-5 complex)
5111,PCNA-PAF complex
9768,PCNA-PAF complex
9768,p33ING1b-PCNA complex
3621,p33ING1b-PCNA complex
60,Alpha-dystrobrevin-ZO-1-actin complex
7082,Alpha-dystrobrevin-ZO-1-actin complex
1837,Alpha-dystrobrevin-ZO-1-actin complex
8648,SRA-SRC-1 ribonucleoprotein complex
10011,SRA-SRC-1 ribonucleoprotein complex
7514,Snurportin-CRM1-RanGTP complex
10073,Snurportin-CRM1-RanGTP complex
5901,Snurportin-CRM1-RanGTP complex
9978,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)"
6500,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)"
6502,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)"
8454,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)"
9978,"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)"
6500,"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)"
8454,"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)"
23291,"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)"
2099,ESR1-RELA-BCL3-NCOA3 complex
602,ESR1-RELA-BCL3-NCOA3 complex
5970,ESR1-RELA-BCL3-NCOA3 complex
8202,ESR1-RELA-BCL3-NCOA3 complex
5371,ZNF198-PML complex
7750,ZNF198-PML complex
7341,ZNF198-SUMO1 complex
7750,ZNF198-SUMO1 complex
11007,DIPA-MCRS1 complex
10445,DIPA-MCRS1 complex
6642,"SNX complex (SNX1, SNX6)"
58533,"SNX complex (SNX1, SNX6)"
6643,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
9559,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
6642,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
55737,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
51699,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
6643,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)"
6642,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)"
112936,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)"
55737,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)"
51699,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)"
596,BAR-BCL2-CASP8 complex
841,BAR-BCL2-CASP8 complex
51283,BAR-BCL2-CASP8 complex
9265,GRASP-GRP1 complex
160622,GRASP-GRP1 complex
3430,IFP35-NMI complex
9111,IFP35-NMI complex
925,CD8A-LCK complex
3932,CD8A-LCK complex
6628,12S U11 snRNP
6635,12S U11 snRNP
6636,12S U11 snRNP
6637,12S U11 snRNP
6632,12S U11 snRNP
6633,12S U11 snRNP
6634,12S U11 snRNP
4904,12S U11 snRNP
11066,12S U11 snRNP
6432,12S U11 snRNP
154007,12S U11 snRNP
10081,12S U11 snRNP
114034,12S U11 snRNP
79622,12S U11 snRNP
79706,12S U11 snRNP
2247,FIF-FGR2 complex
8539,FIF-FGR2 complex
6643,"SNX complex (SNX1a, SNX2, SNX4)"
8723,"SNX complex (SNX1a, SNX2, SNX4)"
6642,"SNX complex (SNX1a, SNX2, SNX4)"
5314,PKD2-FPC complex
5311,PKD2-FPC complex
6643,"SNX complex (SNX2), oligomeric"
4436,MSH2-MSH6 complex
2956,MSH2-MSH6 complex
904,P-TEFb.1 complex
1025,P-TEFb.1 complex
905,P-TEFb.2 complex
1025,P-TEFb.2 complex
4683,MRN complex (MRE11-RAD50-NBN complex)
10111,MRN complex (MRE11-RAD50-NBN complex)
904,P-TEFb.1 complex
1025,P-TEFb.1 complex
8812,P-TEFb.4 complex
1025,P-TEFb.4 complex
8566,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
5423,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
7515,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
3980,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
252969,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
8566,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
5423,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
7515,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
3980,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
79661,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
332,BIRC5-AURKB-INCENP-EVI5 complex
7813,BIRC5-AURKB-INCENP-EVI5 complex
9212,BIRC5-AURKB-INCENP-EVI5 complex
3619,BIRC5-AURKB-INCENP-EVI5 complex
5621,PRNP-ApolopoproteinE3 complex
8825,VAM1-VELI1 complex
51678,VAM1-VELI1 complex
164,APLG1-Rababtin5 complex
9135,APLG1-Rababtin5 complex
